year_month,coupon_bucket,smm_model,smm_actual,n_loans,cpr_model,cpr_actual,price,price_z,cpr_implied_market,signal,position,price_return,pnl,cum_pnl
2024-07,2.5,0.4326706211275082,0.0005302226935312832,1886,99.8888208661077,0.6344150094616197,82.60529891304348,-0.5492529412591776,102.67475415523865,-2.785933289130952,1,0.005819683691443922,0.005819683691443922,0.1777635510669131
2024-08,2.5,0.4254700794843635,0.0005246589716684155,1906,99.87065435496653,0.6277771770823448,85.41619318181819,0.019788829419430998,99.8295453018456,0.041109053120933936,0,0.034028014010743624,0.034028014010743624,0.21179156507765673
2024-09,2.5,0.42557314139026237,0.0010610079575596816,1885,99.87093251205926,1.2658058935705374,86.69828869047619,0.279338221415547,98.53179834186503,1.339134170194228,0,0.015009981841837883,0.0,0.21179156507765673
2024-10,2.5,0.4288301711990358,0.0005339028296849973,1873,99.87944559027245,0.6388053950593942,84.29008152173913,-0.20818295171502968,100.9694042075179,-1.0899586172454434,0,-0.027776870859985148,-0.0,0.21179156507765673
2024-11,2.5,0.4303940265184889,0.0010504201680672268,1904,99.88334740042009,1.2532473151590895,82.77269345238095,-0.5153653325630158,102.50531611175784,-2.6219687113377432,1,-0.018001976531091923,-0.0,0.21179156507765673
2024-12,2.5,0.4338781537887289,0.0010432968179447052,1917,99.89162753004996,1.2447972156335863,82.44140625,-0.5824316247178586,102.84064757253205,-2.94902004248209,1,-0.004002373108367374,-0.004002373108367374,0.20778919196928936
2025-01,2.5,0.44093127007732086,0.0005359056806002144,1866,99.90676426013927,0.6411947123171946,80.9976222826087,-0.8747134776528188,104.30205683720685,-4.395292577067579,1,-0.017512849829527277,-0.017512849829527277,0.19027634213976208
2025-02,2.5,0.44925668328170987,0.0,1825,99.92212629669378,0.0,82.042578125,-0.6631710054080316,103.24434447598291,-3.3222181792891377,1,0.012901068117102898,0.012901068117102898,0.20317741025686498
2025-03,2.5,0.44303007743283906,0.0,1855,99.91087882228426,0.0,82.93861607142857,-0.4817757016802976,102.33736795734424,-2.426489135059981,1,0.010921621027844441,0.010921621027844441,0.21409903128470942
2025-04,2.5,0.44515265727215375,0.0,1806,99.91487009956421,0.0,82.3828125,-0.5942934338300292,102.8999566180929,-2.9850865185286892,1,-0.006701384683702738,-0.006701384683702738,0.20739764660100668
2025-05,2.5,0.43849280138021984,0.0,1810,99.9017655223084,0.0,81.4346590909091,-0.7862390721906065,103.85968480989578,-3.957919287587387,1,-0.011509116772274619,-0.011509116772274619,0.19588852982873206
2025-06,2.5,0.42715823362137495,0.0,1815,99.8751420779809,0.0,81.8735119047619,-0.6973970317637541,103.41547460776152,-3.5403325297806276,1,0.005389017633915527,0.005389017633915527,0.2012775474626476
2022-01,3.0,0.5438476261966492,0.0031658927817644574,4738,99.99188442545778,3.7336134914361274,102.43712797619048,2.949955902938235,85.17870993425159,14.813174491206198,-1,,,
2022-02,3.0,0.5337488764860295,0.0020242914979757085,7904,99.98944547492712,2.4022862701791547,100.79765625,2.600741634576869,86.92478127605841,13.064664198868712,-1,-0.016004663139048025,0.016004663139048025,0.016004663139048025
2022-03,3.0,0.5149904636894048,0.0018119589289309443,9934,99.98305649192449,2.1528119729503525,99.0084918478261,2.219642206204799,88.83027841791876,11.152778074005724,-1,-0.017750059562261944,0.017750059562261944,0.03375472270130997
2022-04,3.0,0.47362543753041186,0.0023613866062151697,10587,99.95475832024624,2.797149509526131,95.41369047619048,1.4539346243990767,92.65881632694737,7.295941993298868,-1,-0.036308010601360796,0.036308010601360796,0.07006273330267077
2022-05,3.0,0.4603767348455411,0.0019051075024947837,11023,99.93903396019014,2.2623262027771873,94.7020596590909,1.302354312785971,93.4167178850129,6.522316075177244,-1,-0.007458372205791153,0.007458372205791153,0.07752110550846192
2022-06,3.0,0.4350449937211344,0.00255964896242801,10939,99.89427776460124,3.0287036871310846,92.7705965909091,0.8909446791539323,95.4737660531731,4.420511711428148,-1,-0.020395153760485285,0.020395153760485285,0.0979162592689472
2022-07,3.0,0.43751961115371385,0.0026256224535989134,11045,99.89970284320522,3.1056431228127956,94.171875,1.1894227843776914,93.9813755270543,5.918327316150922,-1,0.015104768758469111,-0.015104768758469111,0.08281149051047809
2022-08,3.0,0.4411025342017993,0.0018693252625956917,11234,99.9071064233163,2.2202705314996574,94.59069293478261,1.2786327392279495,93.535325752803,6.371780670513303,-1,0.004447378102884869,-0.004447378102884869,0.07836411240759322
2022-09,3.0,0.41625827125989356,0.0015450331727710623,11003,99.84345151135413,1.838365624624927,89.8174715909091,0.2619168223265665,98.61890533730993,1.2245461740442067,0,-0.05046184984779112,0.05046184984779112,0.12882596225538434
2022-10,3.0,0.39777862558963295,0.0016124697661918839,11163,99.77245149404021,1.9178952332820742,85.51785714285714,-0.6539188640876891,103.1980837693812,-3.4256322753409876,1,-0.04787057987598864,-0.0,0.12882596225538434
2022-11,3.0,0.40689123560165635,0.0017674418604651163,10750,99.81049874082174,2.100433802999524,86.86115056818181,-0.3677918005796184,101.76744845184085,-1.9569497110191065,0,0.015707753564038862,0.015707753564038862,0.1445337158194232
2022-12,3.0,0.42119828309769836,0.001558060672715608,10911,99.85862984688153,1.8537338761342559,89.26811079545455,0.14490069744538117,99.20398596171584,0.6546438851656831,0,0.02771043454442146,0.0,0.1445337158194232
2023-01,3.0,0.43101058048289254,0.0015701487023182783,10827,99.88485362027292,1.8679918826606356,90.2879971590909,0.36214071726358554,98.11778586262483,1.7670677576480927,0,0.011424979811360592,0.0,0.1445337158194232
2023-02,3.0,0.4295131324833692,0.0024161323297091346,10761,99.88116405665178,2.861138627572779,89.3140625,0.1546886008452692,99.1550464447164,0.7261176119353792,0,-0.010786978222307786,-0.0,0.1445337158194232
2023-03,3.0,0.42969695507982136,0.0015859688403769008,10719,99.8816227398068,1.8866490968237115,88.88756793478261,0.06384349191584088,99.60927198936355,0.27235075044325185,0,-0.004775222997133288,-0.0,0.1445337158194232
2023-04,3.0,0.42747365003705895,0.0016121384542437174,10545,99.87596457091175,1.9175046534936735,89.835546875,0.2657669327056572,98.59965478541447,1.2763097854972756,0,0.01066492156600507,0.0,0.1445337158194232
2023-05,3.0,0.4193916690171911,0.0017633410672853829,10775,99.85324288782893,2.095607573587799,88.90421195652173,0.06738873748572032,99.59154576151415,0.2616971263147718,0,-0.010367109133026853,-0.0,0.1445337158194232
2023-06,3.0,0.4063178974423253,0.0023386342376052385,10690,99.8082888025128,2.770544213956283,88.40767045454545,-0.038376659107373985,100.12037274447962,-0.31208394196681866,0,-0.005585129107483877,-0.0,0.1445337158194232
2023-07,3.0,0.3976875568765096,0.0013776634827332844,10888,99.7720382281984,1.640727011731713,87.65104166666667,-0.19954172487779606,100.92619807333173,-1.1541598451333357,0,-0.008558406572513388,-0.0,0.1445337158194232
2023-08,3.0,0.3890124012628064,0.0013172751223184042,10628,99.72936201888301,1.5693278739026928,85.8118206521739,-0.5913034190079928,102.88500654398273,-3.155644525099717,1,-0.02098344731015578,-0.0,0.1445337158194232
2023-09,3.0,0.38880686643500256,0.001418573860412332,10574,99.72826749131927,1.6890697133651433,84.51339285714286,-0.8678739174303287,104.26785903609439,-4.539591544775121,1,-0.015131106474177258,-0.015131106474177258,0.12940260934524594
2023-10,3.0,0.3806386368451754,0.0018293857115347584,10386,99.68133870421431,2.173309088303721,80.80930397727273,-1.6568601911582557,108.21279040473404,-8.531451700519725,1,-0.043828424757852646,-0.043828424757852646,0.0855741845873933
2023-11,3.0,0.3884101728629307,0.0012259524707657489,10604,99.72614351115782,1.4612638571341874,83.0887784090909,-1.171322695610535,105.78510292699544,-6.05895941583762,1,0.028208069116141266,0.028208069116141266,0.11378225370353456
2023-12,3.0,0.4003640448701992,0.0016058945777441905,10586,99.78390138105686,1.9101435537427602,87.11979166666667,-0.3127001753123486,101.4919903255045,-1.7080889444476384,0,0.04851453270535422,0.04851453270535422,0.16229678640888878
2024-01,3.0,0.4313828750316254,0.0013344771709083976,10491,99.88575446869824,1.5896712574064997,87.2897418478261,-0.27650008279268434,101.31098986290618,-1.4252353942079452,0,0.0019507643201177594,0.0,0.16229678640888878
2024-02,3.0,0.4351280257243476,0.0015171629053669638,10546,99.89446407118822,1.8054802831219074,85.86979166666667,-0.5789553528054135,102.82326621296983,-2.9288021417816026,1,-0.016267091081960672,-0.0,0.16229678640888878
2024-03,3.0,0.4350581773488198,0.001636031180829564,10391,99.89430736604628,1.9456678542847494,86.125,-0.5245949207339138,102.55146405261232,-2.65715668656604,1,0.002972038575847602,0.002972038575847602,0.16526882498473638
2024-04,3.0,0.4335741975763912,0.0007682704311917795,10413,99.89092722992888,0.9180388959978858,83.85759943181819,-1.0075606333172136,104.96629261552883,-5.075365385599952,1,-0.02632685710515892,-0.02632685710515892,0.13894196787957747
2024-05,3.0,0.42964449088532397,0.0014614185502727982,10264,99.88149199435246,1.73967479023861,84.28023097826087,-0.9175383633874006,104.51618126587977,-4.634689271527307,1,0.005039871750518232,0.005039871750518232,0.1439818396300957
2024-06,3.0,0.4172780675599195,0.0015526443474041726,10305,99.84670204123626,1.847344625697156,85.52734375,-0.6518981774727854,103.18798033630668,-3.341278295070424,1,0.014797215874512881,0.014797215874512881,0.15877905550460858
2024-07,3.0,0.40795460985215537,0.0009635767970707265,10378,99.81453581862462,1.150183826832829,86.00203804347827,-0.550786326780785,102.68242108284669,-2.8678852642220676,1,0.005550205029935418,0.005550205029935418,0.164329260534544
2024-08,3.0,0.4026675602185905,0.0009584052137243627,10434,99.79365535088453,1.1440432144640744,88.81427556818181,0.04823191425329544,99.68732987767628,0.10632547320825836,0,0.03269966141130087,0.03269966141130087,0.19702892194584487
2024-09,3.0,0.40485311126854434,0.0005898545025560362,10172,99.80253505401019,0.7055335850711275,90.15290178571429,0.33336484317007964,98.26166523309236,1.540869820917834,0,0.015072196546880967,0.0,0.19702892194584487
2024-10,3.0,0.4036954062694621,0.0007691568118450149,10401,99.79787601119524,0.9190935931496225,87.67391304347827,-0.19467002688381072,100.9018395833618,-1.1039635721665633,0,-0.02749760343963603,-0.0,0.19702892194584487
2024-11,3.0,0.4061721482150773,0.0006844626967830253,10227,99.80772325705158,0.81827025127158,86.12834821428571,-0.523881737222773,102.54789813505663,-2.7401748780050497,1,-0.017628559916404107,-0.0,0.19702892194584487
2024-12,3.0,0.4104964250787062,0.00029821073558648114,10060,99.823868384901,0.35726653010488274,85.9140625,-0.5695254819358685,102.7761168586221,-2.9522484737210988,1,-0.0024879812364747567,-0.0024879812364747567,0.1945409407093701
2025-01,3.0,0.41567640519789695,0.0002958871683597988,10139,99.84156866561557,0.3544873467274834,84.51154891304348,-0.8682666851611023,104.26982287474827,-4.428254209132703,1,-0.016324610269203843,-0.016324610269203843,0.17821633044016627
2025-02,3.0,0.4185801760502437,0.0003973378364954803,10067,99.85076247998956,0.47576479208407685,85.6,-0.6364220952810022,103.11059992534777,-3.2598374453582153,1,0.012879317690372094,0.012879317690372094,0.19109564813053836
2025-03,3.0,0.41768151950139054,0.0003946329913180742,10136,99.84797084644565,0.47253308815756734,86.5078125,-0.44305427262666264,102.14376081207607,-2.2957899656304193,1,0.010605286214953269,0.010605286214953269,0.20170093434549163
2025-04,3.0,0.4151206376760343,0.00020026033843997197,9987,99.83975091118218,0.24004789499579848,85.93714488636364,-0.5646088380332969,102.75153363910924,-2.9117827279270614,1,-0.006596717650632522,-0.006596717650632522,0.1951042166948591
2025-05,3.0,0.41036863813502356,0.0001003814495081309,9962,99.82340967675661,0.12039125718371624,85.06569602272727,-0.7502310555242028,103.67964472656377,-3.856235049807154,1,-0.01014053777081736,-0.01014053777081736,0.18496367892404175
2025-06,3.0,0.3982917873564989,0.0,9841,99.77476738973337,0.0,85.4438244047619,-0.6696881439451657,103.27693016866858,-3.502162778935215,1,0.004445133581621574,0.004445133581621574,0.18940881250566333
2022-01,3.5,0.5728616443801162,0.000513347022587269,1948,99.99631172872071,0.614280133734002,104.60528273809524,2.947543991471011,85.1907694915877,14.805542237133011,-1,,,
2022-02,3.5,0.5571594133713839,0.0024284943335132216,3706,99.9943118766093,2.875582515522057,102.9953125,2.5780536142305452,87.03822137779002,12.956090498819279,-1,-0.015390907571333656,0.015390907571333656,0.015390907571333656
2022-03,3.5,0.5303975740485576,0.0018704301989457576,5881,99.9884982484653,2.22156943621008,101.14572010869566,2.15356962425774,89.16064132765406,10.827856920811243,-1,-0.017958024947051232,0.017958024947051232,0.03334893251838489
2022-04,3.5,0.4953334708794764,0.0019738839963559063,6586,99.97270682719387,2.3431142025674534,98.0375744047619,1.440245923303165,92.72725983242694,7.245446994766937,-1,-0.030729384304087337,0.030729384304087337,0.06407831682247223
2022-05,3.5,0.48115072774244894,0.0024927295388450354,7221,99.96193774249394,2.950603879008684,97.46306818181819,1.3083959573723605,93.38650966208095,6.5754280804129905,-1,-0.0058600615777353315,0.0058600615777353315,0.06993837840020756
2022-06,3.5,0.4554938550406817,0.001093344266776001,7317,99.93207440934304,1.304152152077187,95.85227272727273,0.9387161918250315,95.2349084898176,4.697165919525446,-1,-0.016527239338910427,0.016527239338910427,0.08646561773911798
2022-07,3.5,0.45931530622627903,0.0020383204239706482,7359,99.93757926130633,2.4187486177492445,96.95535714285714,1.1918755777553998,93.96911156016576,5.968467701140568,-1,0.011508171733423556,-0.011508171733423556,0.07495744600569443
2022-08,3.5,0.46304511815712734,0.0032197477864233967,7454,99.94255482688042,3.7960056557858834,97.25611413043478,1.2608997188036488,93.62399085492451,6.318563971955911,-1,0.003102015158734428,-0.003102015158734428,0.07185543084696
2022-09,3.5,0.43455402602941645,0.0019076168415315439,7339,99.8931699591705,2.265274863119049,92.8125,0.2410841827674597,98.72306853510545,1.1701014240650522,0,-0.04568981775762948,0.04568981775762948,0.11754524860458948
2022-10,3.5,0.4122000103999732,0.001628443479440901,7369,99.82988019014294,1.936724765997233,88.60714285714286,-0.7240510479207295,103.5487446885464,-3.7188644984034624,1,-0.0453102453102453,-0.0,0.11754524860458948
2022-11,3.5,0.42415429389717085,0.0019001085776330076,7368,99.86705451476602,2.2564518505468256,89.99609375,-0.40528491347501583,101.95491401631783,-2.0878595015518044,1,0.01567538291011683,0.01567538291011683,0.1332206315147063
2022-12,3.5,0.4403654944515629,0.0020990764063811922,7146,99.9056256857798,2.490013799570734,92.27308238636364,0.11728710078633332,99.34205394501109,0.5635717407687082,0,0.025300971869833377,0.025300971869833377,0.1585216033845397
2023-01,3.5,0.45021415274250004,0.0016315431679129844,7355,99.92373545720011,1.940378240433327,93.29438920454545,0.3516784159790392,98.17009736904755,1.753638088152556,0,0.011068307157068968,0.0,0.1585216033845397
2023-02,3.5,0.44581141790744633,0.0026719167486991984,7111,99.91607508972618,3.1595989222481746,92.360546875,0.13736032086003266,99.2416878446426,0.6743872450835795,0,-0.010009630134327097,-0.0,0.1585216033845397
2023-03,3.5,0.44454365302359716,0.0023010286951813752,7388,99.91374203586228,2.726555846769485,92.02649456521739,0.06069485771106586,99.62501516038742,0.28872687547486464,0,-0.003616829058350146,-0.0,0.1585216033845397
2023-04,3.5,0.44498168597487,0.002343211578221916,7255,99.91455478122366,2.7758972259733006,92.959375,0.2747921966630438,98.55452846562754,1.3600263155961159,0,0.010137085403394197,0.0,0.1585216033845397
2023-05,3.5,0.43496612315657823,0.0021932830705962986,7295,99.8941005162672,2.6004214219996102,92.09714673913044,0.07690962850265251,99.54394130642949,0.3501592098377131,0,-0.009275323342799568,-0.0,0.1585216033845397
2023-06,3.5,0.41927201375826884,0.0015143171806167401,7264,99.85287954110282,1.802121920474553,91.53586647727273,-0.051904961223422634,100.18801425505987,-0.3351347139570464,0,-0.006094437034488753,-0.0,0.1585216033845397
2023-07,3.5,0.4115813326036813,0.0013844662882458812,7223,99.8277190310991,1.648767215648883,90.75372023809524,-0.23140859559669785,101.08553242692625,-1.2578133958271565,0,-0.008544696950803288,-0.0,0.1585216033845397
2023-08,3.5,0.40057936388577087,0.0023047722342733187,7376,99.78483071205694,2.730935597814399,88.96535326086956,-0.6418412690859181,103.13769579437235,-3.352865082315404,1,-0.01970571534184873,-0.0,0.1585216033845397
2023-09,3.5,0.39928731860990996,0.001827896512935883,7112,99.77919871171027,2.17155766948558,87.77901785714286,-0.9141068709490302,104.4990238036879,-4.71982509197764,1,-0.013334802372425347,-0.013334802372425347,0.14518680101211434
2023-10,3.5,0.3927010101672898,0.0014005602240896359,7140,99.74833043136431,1.6677861643569103,84.0614346590909,-1.7672973124668523,108.76497601127701,-9.016645579912705,1,-0.04235161532682197,-0.04235161532682197,0.10283518568529237
2023-11,3.5,0.40088780691508386,0.00155631013016412,7068,99.7861555905764,1.8516689283577081,86.43785511363636,-1.2219055595914716,106.03801724690011,-6.251861656323712,1,0.02827004397656263,0.02827004397656263,0.131105229661855
2023-12,3.5,0.4121402480052365,0.001128668171557562,7088,99.82967251839379,1.346025671157347,90.47693452380952,-0.29493129655494577,101.40314593171749,-1.573473413323697,0,0.046728130919758915,0.046728130919758915,0.17783336058161392
2024-01,3.5,0.44306993769486724,0.002109111361079865,7112,99.9109553290128,2.5017799477306313,90.70346467391305,-0.24294231648714135,101.14320103137847,-1.2322457023656739,0,0.0025037337007025595,0.0,0.17783336058161392
2024-02,3.5,0.4455218718247763,0.0018361581920903955,7080,99.9155473976047,2.181273714345122,89.30282738095238,-0.5643904957810532,102.75044192784802,-2.834894530243318,1,-0.015441938166266156,-0.0,0.17783336058161392
2024-03,3.5,0.44828457523109944,0.0015536723163841809,7080,99.92046074612485,1.8485572762763747,89.56770833333333,-0.5035999540038076,102.4464892189618,-2.5260284728369555,1,0.002966098164518538,0.002966098164518538,0.18079945874613246
2024-04,3.5,0.44648416685441245,0.0011309018942606728,7074,99.91728951280486,1.3486730140715775,87.34801136363636,-1.013023452206594,104.99360670997572,-5.076317197170866,1,-0.024782335185312476,-0.024782335185312476,0.15601712356081998
2024-05,3.5,0.4384710251521456,0.0011525716755510734,6941,99.90171979610419,1.3743520260062758,87.8444293478261,-0.8990948441447317,104.42396366966642,-4.522243873562232,1,0.005683220218066554,0.005683220218066554,0.16170034377888653
2024-06,3.5,0.42594832201780847,0.001605839416058394,6850,99.87194047430363,1.9100785196630943,89.01875,-0.629586644237662,103.07642267013107,-3.2044821958274383,1,0.013368185790405773,0.013368185790405773,0.1750685295692923
2024-07,3.5,0.41731350777645687,0.0014467592592592592,6912,99.84681388386177,1.7223629742617819,89.44802989130434,-0.5310663205530164,102.58382105170784,-2.7370071678460732,1,0.004822353619932329,0.004822353619932329,0.17989088318922464
2024-08,3.5,0.4133263943587493,0.0017569546120058566,6830,99.83375116993881,2.088090910837992,92.13068181818181,0.08460597512837731,99.50545957330087,0.32829159663793916,0,0.029991179572511406,0.029991179572511406,0.20988206276173604
2024-09,3.5,0.4149614370264595,0.0010438413361169101,6706,99.83922670079285,1.2454431756572681,93.5531994047619,0.41107571181029134,97.8731108898913,1.966115810901556,0,0.01544021555584929,0.0,0.20988206276173604
2024-10,3.5,0.4138182507598109,0.00014596409283316303,6851,99.83541603878692,0.1750163633856272,91.07201086956522,-0.15836045923295544,100.72029174510753,-0.8848757063206136,0,-0.02652168553275991,-0.0,0.20988206276173604
2024-11,3.5,0.4184555597264959,0.0008813160987074031,6808,99.85037819237394,1.052468009144536,89.6108630952381,-0.49369587697268064,102.39696883380616,-2.5465906414322177,1,-0.01604387297893084,-0.0,0.20988206276173604
2024-12,3.5,0.42018909380013675,0.001048689138576779,6675,99.85564342757274,1.2511939362072066,89.44602272727273,-0.5315269674505022,102.58612428619527,-2.7304808586225278,1,-0.0018395132272096548,-0.0018395132272096548,0.2080425495345264
2025-01,3.5,0.42494330767150235,0.0006175698625907056,6477,99.86922403181408,0.7385718189873325,88.00679347826087,-0.8618320535756067,104.23764971682078,-4.368425685006699,1,-0.01609047786730744,-0.01609047786730744,0.19195207166721895
2025-02,3.5,0.42827114571021807,0.0001518141794443601,6587,99.87802204965267,0.1820249784861394,89.105859375,-0.6095949232304404,102.97646406509496,-3.098442015442288,1,0.012488421101384706,0.012488421101384706,0.20444049276860365
2025-03,3.5,0.4278268726740881,0.0001497454327643007,6678,99.87687975173203,0.17954659678024454,90.06547619047619,-0.38936154824825137,101.87529719018401,-1.9984174384519804,0,0.010769401947381185,0.010769401947381185,0.21520989471598484
2025-04,3.5,0.42629524713863826,0.00030321406913280777,6596,99.87286609882655,0.36325069994465053,89.47336647727273,-0.5252515393316433,102.55474714560097,-2.6818810467744214,1,-0.006574213985736654,-0.0,0.21520989471598484
2025-05,3.5,0.42006955937246837,0.0,6674,99.8552858939136,0.0,88.5731534090909,-0.7318516728551198,103.58774781321836,-3.732461919304754,1,-0.010061240608516653,-0.010061240608516653,0.2051486541074682
2025-06,3.5,0.40883529504631844,0.0,6510,99.81781946915538,0.0,88.98697916666667,-0.6368780940519535,103.11287991920253,-3.2950604500471457,1,0.004672135310170633,0.004672135310170633,0.20982078941763882
2022-01,4.0,0.6243465163184636,0.0,747,99.99921032380132,0.0,105.90438988095238,2.8814330718040764,85.52132408992237,14.477886233878948,-1,,,
2022-02,4.0,0.5948984099249323,0.004555808656036446,1756,99.99804670708778,5.332043894496508,104.80234375,2.602943086053442,86.91377401867555,13.084272688412227,-1,-0.010406047683114816,0.010406047683114816,0.010406047683114816
